instance,data_set,n_items,ordering,selection,placement,height,lower_bound,gap_pct
BKW05,data/bkw,50,area,widest-fit,SN,106,100,6.0000
BKW05,data/bkw,50,area,widest-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,area,widest-fit,MaxD,118,100,18.0000
BKW05,data/bkw,50,area,first-fit,LM,105,100,5.0000
BKW05,data/bkw,50,area,first-fit,RM,112,100,12.0000
BKW05,data/bkw,50,area,first-fit,TN,106,100,6.0000
BKW05,data/bkw,50,area,first-fit,SN,112,100,12.0000
BKW05,data/bkw,50,area,first-fit,MinD,110,100,10.0000
BKW05,data/bkw,50,area,first-fit,MaxD,107,100,7.0000
BKW05,data/bkw,50,area,tre,LM,106,100,6.0000
BKW05,data/bkw,50,area,tre,RM,112,100,12.0000
BKW05,data/bkw,50,area,tre,TN,104,100,4.0000
BKW05,data/bkw,50,area,tre,SN,112,100,12.0000
BKW05,data/bkw,50,area,tre,MinD,110,100,10.0000
BKW05,data/bkw,50,area,tre,MaxD,107,100,7.0000
BKW05,data/bkw,50,area,nre,LM,106,100,6.0000
BKW05,data/bkw,50,area,nre,RM,109,100,9.0000
BKW05,data/bkw,50,area,nre,TN,106,100,6.0000
BKW05,data/bkw,50,area,nre,SN,107,100,7.0000
BKW05,data/bkw,50,area,nre,MinD,107,100,7.0000
BKW05,data/bkw,50,area,nre,MaxD,106,100,6.0000
BKW05,data/bkw,50,area,fitness-number,LM,104,100,4.0000
BKW05,data/bkw,50,area,fitness-number,RM,104,100,4.0000
BKW05,data/bkw,50,area,fitness-number,TN,104,100,4.0000
BKW05,data/bkw,50,area,fitness-number,SN,104,100,4.0000
BKW05,data/bkw,50,area,fitness-number,MinD,104,100,4.0000
BKW05,data/bkw,50,area,fitness-number,MaxD,104,100,4.0000
BKW05,data/bkw,50,area,max-area,LM,120,100,20.0000
BKW05,data/bkw,50,area,max-area,RM,118,100,18.0000
BKW05,data/bkw,50,area,max-area,TN,108,100,8.0000
BKW05,data/bkw,50,area,max-area,SN,111,100,11.0000
BKW05,data/bkw,50,area,max-area,MinD,110,100,10.0000
BKW05,data/bkw,50,area,max-area,MaxD,122,100,22.0000
BKW05,data/bkw,50,perimeter,widest-fit,LM,107,100,7.0000
BKW05,data/bkw,50,perimeter,widest-fit,RM,105,100,5.0000
BKW05,data/bkw,50,perimeter,widest-fit,TN,104,100,4.0000
BKW05,data/bkw,50,perimeter,widest-fit,SN,106,100,6.0000
BKW05,data/bkw,50,perimeter,widest-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,perimeter,widest-fit,MaxD,106,100,6.0000
BKW05,data/bkw,50,perimeter,first-fit,LM,111,100,11.0000
BKW05,data/bkw,50,perimeter,first-fit,RM,112,100,12.0000
BKW05,data/bkw,50,perimeter,first-fit,TN,107,100,7.0000
BKW05,data/bkw,50,perimeter,first-fit,SN,112,100,12.0000
BKW05,data/bkw,50,perimeter,first-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,perimeter,first-fit,MaxD,115,100,15.0000
BKW05,data/bkw,50,perimeter,tre,LM,106,100,6.0000
BKW05,data/bkw,50,perimeter,tre,RM,110,100,10.0000
BKW05,data/bkw,50,perimeter,tre,TN,110,100,10.0000
BKW05,data/bkw,50,perimeter,tre,SN,110,100,10.0000
BKW05,data/bkw,50,perimeter,tre,MinD,108,100,8.0000
BKW05,data/bkw,50,perimeter,tre,MaxD,106,100,6.0000
BKW05,data/bkw,50,perimeter,nre,LM,106,100,6.0000
BKW05,data/bkw,50,perimeter,nre,RM,107,100,7.0000
BKW05,data/bkw,50,perimeter,nre,TN,109,100,9.0000
BKW05,data/bkw,50,perimeter,nre,SN,103,100,3.0000
BKW05,data/bkw,50,perimeter,nre,MinD,102,100,2.0000
BKW05,data/bkw,50,perimeter,nre,MaxD,106,100,6.0000
BKW05,data/bkw,50,perimeter,fitness-number,LM,107,100,7.0000
BKW05,data/bkw,50,perimeter,fitness-number,RM,107,100,7.0000
BKW05,data/bkw,50,perimeter,fitness-number,TN,107,100,7.0000
BKW05,data/bkw,50,perimeter,fitness-number,SN,107,100,7.0000
BKW05,data/bkw,50,perimeter,fitness-number,MinD,107,100,7.0000
BKW05,data/bkw,50,perimeter,fitness-number,MaxD,107,100,7.0000
BKW05,data/bkw,50,perimeter,max-area,LM,123,100,23.0000
BKW05,data/bkw,50,perimeter,max-area,RM,122,100,22.0000
BKW05,data/bkw,50,perimeter,max-area,TN,110,100,10.0000
BKW05,data/bkw,50,perimeter,max-area,SN,114,100,14.0000
BKW05,data/bkw,50,perimeter,max-area,MinD,115,100,15.0000
BKW05,data/bkw,50,perimeter,max-area,MaxD,123,100,23.0000
BKW05,data/bkw,50,maxside,widest-fit,LM,105,100,5.0000
BKW05,data/bkw,50,maxside,widest-fit,RM,105,100,5.0000
BKW05,data/bkw,50,maxside,widest-fit,TN,106,100,6.0000
BKW05,data/bkw,50,maxside,widest-fit,SN,106,100,6.0000
BKW05,data/bkw,50,maxside,widest-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,maxside,widest-fit,MaxD,106,100,6.0000
BKW05,data/bkw,50,maxside,first-fit,LM,111,100,11.0000
BKW05,data/bkw,50,maxside,first-fit,RM,109,100,9.0000
BKW05,data/bkw,50,maxside,first-fit,TN,109,100,9.0000
BKW05,data/bkw,50,maxside,first-fit,SN,109,100,9.0000
BKW05,data/bkw,50,maxside,first-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,maxside,first-fit,MaxD,111,100,11.0000
BKW05,data/bkw,50,maxside,tre,LM,107,100,7.0000
BKW05,data/bkw,50,maxside,tre,RM,106,100,6.0000
BKW05,data/bkw,50,maxside,tre,TN,105,100,5.0000
BKW05,data/bkw,50,maxside,tre,SN,106,100,6.0000
BKW05,data/bkw,50,maxside,tre,MinD,106,100,6.0000
BKW05,data/bkw,50,maxside,tre,MaxD,107,100,7.0000
BKW05,data/bkw,50,maxside,nre,LM,110,100,10.0000
BKW05,data/bkw,50,maxside,nre,RM,109,100,9.0000
BKW05,data/bkw,50,maxside,nre,TN,104,100,4.0000
BKW05,data/bkw,50,maxside,nre,SN,109,100,9.0000
BKW05,data/bkw,50,maxside,nre,MinD,109,100,9.0000
BKW05,data/bkw,50,maxside,nre,MaxD,108,100,8.0000
BKW05,data/bkw,50,maxside,fitness-number,LM,105,100,5.0000
BKW05,data/bkw,50,maxside,fitness-number,RM,105,100,5.0000
BKW05,data/bkw,50,maxside,fitness-number,TN,105,100,5.0000
BKW05,data/bkw,50,maxside,fitness-number,SN,105,100,5.0000
BKW05,data/bkw,50,maxside,fitness-number,MinD,105,100,5.0000
BKW05,data/bkw,50,maxside,fitness-number,MaxD,105,100,5.0000
BKW05,data/bkw,50,maxside,max-area,LM,107,100,7.0000
BKW05,data/bkw,50,maxside,max-area,RM,110,100,10.0000
BKW05,data/bkw,50,maxside,max-area,TN,107,100,7.0000
BKW05,data/bkw,50,maxside,max-area,SN,110,100,10.0000
BKW05,data/bkw,50,maxside,max-area,MinD,110,100,10.0000
BKW05,data/bkw,50,maxside,max-area,MaxD,111,100,11.0000
BKW05,data/bkw,50,diagonal,widest-fit,LM,105,100,5.0000
BKW05,data/bkw,50,diagonal,widest-fit,RM,105,100,5.0000
BKW05,data/bkw,50,diagonal,widest-fit,TN,106,100,6.0000
BKW05,data/bkw,50,diagonal,widest-fit,SN,106,100,6.0000
BKW05,data/bkw,50,diagonal,widest-fit,MinD,109,100,9.0000
BKW05,data/bkw,50,diagonal,widest-fit,MaxD,106,100,6.0000
BKW05,data/bkw,50,diagonal,first-fit,LM,110,100,10.0000
BKW05,data/bkw,50,diagonal,first-fit,RM,106,100,6.0000
BKW05,data/bkw,50,diagonal,first-fit,TN,106,100,6.0000
BKW05,data/bkw,50,diagonal,first-fit,SN,108,100,8.0000
BKW05,data/bkw,50,diagonal,first-fit,MinD,105,100,5.0000
BKW05,data/bkw,50,diagonal,first-fit,MaxD,110,100,10.0000
BKW05,data/bkw,50,diagonal,tre,LM,106,100,6.0000
BKW05,data/bkw,50,diagonal,tre,RM,105,100,5.0000
BKW05,data/bkw,50,diagonal,tre,TN,107,100,7.0000
BKW05,data/bkw,50,diagonal,tre,SN,107,100,7.0000
BKW05,data/bkw,50,diagonal,tre,MinD,106,100,6.0000
BKW05,data/bkw,50,diagonal,tre,MaxD,114,100,14.0000
BKW05,data/bkw,50,diagonal,nre,LM,106,100,6.0000
BKW05,data/bkw,50,diagonal,nre,RM,107,100,7.0000
BKW05,data/bkw,50,diagonal,nre,TN,108,100,8.0000
BKW05,data/bkw,50,diagonal,nre,SN,103,100,3.0000
BKW05,data/bkw,50,diagonal,nre,MinD,102,100,2.0000
BKW05,data/bkw,50,diagonal,nre,MaxD,106,100,6.0000
BKW05,data/bkw,50,diagonal,fitness-number,LM,104,100,4.0000
BKW05,data/bkw,50,diagonal,fitness-number,RM,104,100,4.0000
BKW05,data/bkw,50,diagonal,fitness-number,TN,104,100,4.0000
BKW05,data/bkw,50,diagonal,fitness-number,SN,104,100,4.0000
BKW05,data/bkw,50,diagonal,fitness-number,MinD,104,100,4.0000
BKW05,data/bkw,50,diagonal,fitness-number,MaxD,104,100,4.0000
BKW05,data/bkw,50,diagonal,max-area,LM,127,100,27.0000
BKW05,data/bkw,50,diagonal,max-area,RM,122,100,22.0000
BKW05,data/bkw,50,diagonal,max-area,TN,106,100,6.0000
BKW05,data/bkw,50,diagonal,max-area,SN,114,100,14.0000
BKW05,data/bkw,50,diagonal,max-area,MinD,115,100,15.0000
BKW05,data/bkw,50,diagonal,max-area,MaxD,126,100,26.0000
BKW06,data/bkw,60,width,widest-fit,LM,125,100,25.0000
BKW06,data/bkw,60,width,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,width,widest-fit,TN,111,100,11.0000
BKW06,data/bkw,60,width,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,width,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,width,widest-fit,MaxD,111,100,11.0000
BKW06,data/bkw,60,width,first-fit,LM,105,100,5.0000
BKW06,data/bkw,60,width,first-fit,RM,104,100,4.0000
BKW06,data/bkw,60,width,first-fit,TN,108,100,8.0000
BKW06,data/bkw,60,width,first-fit,SN,103,100,3.0000
BKW06,data/bkw,60,width,first-fit,MinD,103,100,3.0000
BKW06,data/bkw,60,width,first-fit,MaxD,104,100,4.0000
BKW06,data/bkw,60,width,tre,LM,103,100,3.0000
BKW06,data/bkw,60,width,tre,RM,103,100,3.0000
BKW06,data/bkw,60,width,tre,TN,103,100,3.0000
BKW06,data/bkw,60,width,tre,SN,103,100,3.0000
BKW06,data/bkw,60,width,tre,MinD,103,100,3.0000
BKW06,data/bkw,60,width,tre,MaxD,103,100,3.0000
BKW06,data/bkw,60,width,nre,LM,111,100,11.0000
BKW06,data/bkw,60,width,nre,RM,120,100,20.0000
BKW06,data/bkw,60,width,nre,TN,102,100,2.0000
BKW06,data/bkw,60,width,nre,SN,114,100,14.0000
BKW06,data/bkw,60,width,nre,MinD,116,100,16.0000
BKW06,data/bkw,60,width,nre,MaxD,103,100,3.0000
BKW06,data/bkw,60,width,fitness-number,LM,102,100,2.0000
BKW06,data/bkw,60,width,fitness-number,RM,102,100,2.0000
BKW06,data/bkw,60,width,fitness-number,TN,102,100,2.0000
BKW06,data/bkw,60,width,fitness-number,SN,102,100,2.0000
BKW06,data/bkw,60,width,fitness-number,MinD,102,100,2.0000
BKW06,data/bkw,60,width,fitness-number,MaxD,102,100,2.0000
BKW06,data/bkw,60,width,max-area,LM,136,100,36.0000
BKW06,data/bkw,60,width,max-area,RM,134,100,34.0000
BKW06,data/bkw,60,width,max-area,TN,134,100,34.0000
BKW06,data/bkw,60,width,max-area,SN,126,100,26.0000
BKW06,data/bkw,60,width,max-area,MinD,130,100,30.0000
BKW06,data/bkw,60,width,max-area,MaxD,131,100,31.0000
BKW06,data/bkw,60,height,widest-fit,LM,107,100,7.0000
BKW06,data/bkw,60,height,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,height,widest-fit,TN,107,100,7.0000
BKW06,data/bkw,60,height,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,height,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,height,widest-fit,MaxD,105,100,5.0000
BKW06,data/bkw,60,height,first-fit,LM,114,100,14.0000
BKW06,data/bkw,60,height,first-fit,RM,114,100,14.0000
BKW06,data/bkw,60,height,first-fit,TN,109,100,9.0000
BKW06,data/bkw,60,height,first-fit,SN,113,100,13.0000
BKW06,data/bkw,60,height,first-fit,MinD,114,100,14.0000
BKW06,data/bkw,60,height,first-fit,MaxD,114,100,14.0000
BKW06,data/bkw,60,height,tre,LM,104,100,4.0000
BKW06,data/bkw,60,height,tre,RM,103,100,3.0000
BKW06,data/bkw,60,height,tre,TN,105,100,5.0000
BKW06,data/bkw,60,height,tre,SN,105,100,5.0000
BKW06,data/bkw,60,height,tre,MinD,106,100,6.0000
BKW06,data/bkw,60,height,tre,MaxD,105,100,5.0000
BKW06,data/bkw,60,height,nre,LM,104,100,4.0000
BKW06,data/bkw,60,height,nre,RM,103,100,3.0000
BKW06,data/bkw,60,height,nre,TN,103,100,3.0000
BKW06,data/bkw,60,height,nre,SN,102,100,2.0000
BKW06,data/bkw,60,height,nre,MinD,102,100,2.0000
BKW06,data/bkw,60,height,nre,MaxD,105,100,5.0000
BKW06,data/bkw,60,height,fitness-number,LM,103,100,3.0000
BKW06,data/bkw,60,height,fitness-number,RM,103,100,3.0000
BKW06,data/bkw,60,height,fitness-number,TN,103,100,3.0000
BKW06,data/bkw,60,height,fitness-number,SN,103,100,3.0000
BKW06,data/bkw,60,height,fitness-number,MinD,103,100,3.0000
BKW06,data/bkw,60,height,fitness-number,MaxD,103,100,3.0000
BKW06,data/bkw,60,height,max-area,LM,114,100,14.0000
BKW06,data/bkw,60,height,max-area,RM,114,100,14.0000
BKW06,data/bkw,60,height,max-area,TN,109,100,9.0000
BKW06,data/bkw,60,height,max-area,SN,113,100,13.0000
BKW06,data/bkw,60,height,max-area,MinD,114,100,14.0000
BKW06,data/bkw,60,height,max-area,MaxD,114,100,14.0000
BKW06,data/bkw,60,area,widest-fit,LM,107,100,7.0000
BKW06,data/bkw,60,area,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,area,widest-fit,TN,107,100,7.0000
BKW06,data/bkw,60,area,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,area,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,area,widest-fit,MaxD,105,100,5.0000
BKW06,data/bkw,60,area,first-fit,LM,103,100,3.0000
BKW06,data/bkw,60,area,first-fit,RM,103,100,3.0000
BKW06,data/bkw,60,area,first-fit,TN,103,100,3.0000
BKW06,data/bkw,60,area,first-fit,SN,103,100,3.0000
BKW06,data/bkw,60,area,first-fit,MinD,103,100,3.0000
BKW06,data/bkw,60,area,first-fit,MaxD,103,100,3.0000
BKW06,data/bkw,60,area,tre,LM,103,100,3.0000
BKW06,data/bkw,60,area,tre,RM,103,100,3.0000
BKW06,data/bkw,60,area,tre,TN,103,100,3.0000
BKW06,data/bkw,60,area,tre,SN,103,100,3.0000
BKW06,data/bkw,60,area,tre,MinD,102,100,2.0000
BKW06,data/bkw,60,area,tre,MaxD,103,100,3.0000
BKW06,data/bkw,60,area,nre,LM,103,100,3.0000
BKW06,data/bkw,60,area,nre,RM,103,100,3.0000
BKW06,data/bkw,60,area,nre,TN,102,100,2.0000
BKW06,data/bkw,60,area,nre,SN,104,100,4.0000
BKW06,data/bkw,60,area,nre,MinD,103,100,3.0000
BKW06,data/bkw,60,area,nre,MaxD,104,100,4.0000
BKW06,data/bkw,60,area,fitness-number,LM,101,100,1.0000
BKW06,data/bkw,60,area,fitness-number,RM,101,100,1.0000
BKW06,data/bkw,60,area,fitness-number,TN,101,100,1.0000
BKW06,data/bkw,60,area,fitness-number,SN,101,100,1.0000
BKW06,data/bkw,60,area,fitness-number,MinD,101,100,1.0000
BKW06,data/bkw,60,area,fitness-number,MaxD,101,100,1.0000
BKW06,data/bkw,60,area,max-area,LM,123,100,23.0000
BKW06,data/bkw,60,area,max-area,RM,110,100,10.0000
BKW06,data/bkw,60,area,max-area,TN,114,100,14.0000
BKW06,data/bkw,60,area,max-area,SN,128,100,28.0000
BKW06,data/bkw,60,area,max-area,MinD,106,100,6.0000
BKW06,data/bkw,60,area,max-area,MaxD,127,100,27.0000
BKW06,data/bkw,60,perimeter,widest-fit,LM,107,100,7.0000
BKW06,data/bkw,60,perimeter,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,perimeter,widest-fit,TN,107,100,7.0000
BKW06,data/bkw,60,perimeter,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,perimeter,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,perimeter,widest-fit,MaxD,105,100,5.0000
BKW06,data/bkw,60,perimeter,first-fit,LM,115,100,15.0000
BKW06,data/bkw,60,perimeter,first-fit,RM,104,100,4.0000
BKW06,data/bkw,60,perimeter,first-fit,TN,112,100,12.0000
BKW06,data/bkw,60,perimeter,first-fit,SN,104,100,4.0000
BKW06,data/bkw,60,perimeter,first-fit,MinD,104,100,4.0000
BKW06,data/bkw,60,perimeter,first-fit,MaxD,109,100,9.0000
BKW06,data/bkw,60,perimeter,tre,LM,103,100,3.0000
BKW06,data/bkw,60,perimeter,tre,RM,103,100,3.0000
BKW06,data/bkw,60,perimeter,tre,TN,102,100,2.0000
BKW06,data/bkw,60,perimeter,tre,SN,103,100,3.0000
BKW06,data/bkw,60,perimeter,tre,MinD,102,100,2.0000
BKW06,data/bkw,60,perimeter,tre,MaxD,103,100,3.0000
BKW06,data/bkw,60,perimeter,nre,LM,103,100,3.0000
BKW06,data/bkw,60,perimeter,nre,RM,104,100,4.0000
BKW06,data/bkw,60,perimeter,nre,TN,102,100,2.0000
BKW06,data/bkw,60,perimeter,nre,SN,104,100,4.0000
BKW06,data/bkw,60,perimeter,nre,MinD,104,100,4.0000
BKW06,data/bkw,60,perimeter,nre,MaxD,104,100,4.0000
BKW06,data/bkw,60,perimeter,fitness-number,LM,102,100,2.0000
BKW06,data/bkw,60,perimeter,fitness-number,RM,102,100,2.0000
BKW06,data/bkw,60,perimeter,fitness-number,TN,102,100,2.0000
BKW06,data/bkw,60,perimeter,fitness-number,SN,102,100,2.0000
BKW06,data/bkw,60,perimeter,fitness-number,MinD,102,100,2.0000
BKW06,data/bkw,60,perimeter,fitness-number,MaxD,102,100,2.0000
BKW06,data/bkw,60,perimeter,max-area,LM,109,100,9.0000
BKW06,data/bkw,60,perimeter,max-area,RM,105,100,5.0000
BKW06,data/bkw,60,perimeter,max-area,TN,107,100,7.0000
BKW06,data/bkw,60,perimeter,max-area,SN,124,100,24.0000
BKW06,data/bkw,60,perimeter,max-area,MinD,107,100,7.0000
BKW06,data/bkw,60,perimeter,max-area,MaxD,108,100,8.0000
BKW06,data/bkw,60,maxside,widest-fit,LM,125,100,25.0000
BKW06,data/bkw,60,maxside,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,maxside,widest-fit,TN,111,100,11.0000
BKW06,data/bkw,60,maxside,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,maxside,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,maxside,widest-fit,MaxD,111,100,11.0000
BKW06,data/bkw,60,maxside,first-fit,LM,105,100,5.0000
BKW06,data/bkw,60,maxside,first-fit,RM,104,100,4.0000
BKW06,data/bkw,60,maxside,first-fit,TN,108,100,8.0000
BKW06,data/bkw,60,maxside,first-fit,SN,103,100,3.0000
BKW06,data/bkw,60,maxside,first-fit,MinD,103,100,3.0000
BKW06,data/bkw,60,maxside,first-fit,MaxD,104,100,4.0000
BKW06,data/bkw,60,maxside,tre,LM,103,100,3.0000
BKW06,data/bkw,60,maxside,tre,RM,103,100,3.0000
BKW06,data/bkw,60,maxside,tre,TN,103,100,3.0000
BKW06,data/bkw,60,maxside,tre,SN,103,100,3.0000
BKW06,data/bkw,60,maxside,tre,MinD,103,100,3.0000
BKW06,data/bkw,60,maxside,tre,MaxD,103,100,3.0000
BKW06,data/bkw,60,maxside,nre,LM,111,100,11.0000
BKW06,data/bkw,60,maxside,nre,RM,120,100,20.0000
BKW06,data/bkw,60,maxside,nre,TN,102,100,2.0000
BKW06,data/bkw,60,maxside,nre,SN,114,100,14.0000
BKW06,data/bkw,60,maxside,nre,MinD,116,100,16.0000
BKW06,data/bkw,60,maxside,nre,MaxD,103,100,3.0000
BKW06,data/bkw,60,maxside,fitness-number,LM,102,100,2.0000
BKW06,data/bkw,60,maxside,fitness-number,RM,102,100,2.0000
BKW06,data/bkw,60,maxside,fitness-number,TN,102,100,2.0000
BKW06,data/bkw,60,maxside,fitness-number,SN,102,100,2.0000
BKW06,data/bkw,60,maxside,fitness-number,MinD,102,100,2.0000
BKW06,data/bkw,60,maxside,fitness-number,MaxD,102,100,2.0000
BKW06,data/bkw,60,maxside,max-area,LM,136,100,36.0000
BKW06,data/bkw,60,maxside,max-area,RM,134,100,34.0000
BKW06,data/bkw,60,maxside,max-area,TN,134,100,34.0000
BKW06,data/bkw,60,maxside,max-area,SN,126,100,26.0000
BKW06,data/bkw,60,maxside,max-area,MinD,130,100,30.0000
BKW06,data/bkw,60,maxside,max-area,MaxD,131,100,31.0000
BKW06,data/bkw,60,diagonal,widest-fit,LM,107,100,7.0000
BKW06,data/bkw,60,diagonal,widest-fit,RM,104,100,4.0000
BKW06,data/bkw,60,diagonal,widest-fit,TN,107,100,7.0000
BKW06,data/bkw,60,diagonal,widest-fit,SN,107,100,7.0000
BKW06,data/bkw,60,diagonal,widest-fit,MinD,102,100,2.0000
BKW06,data/bkw,60,diagonal,widest-fit,MaxD,105,100,5.0000
BKW06,data/bkw,60,diagonal,first-fit,LM,106,100,6.0000
BKW06,data/bkw,60,diagonal,first-fit,RM,105,100,5.0000
BKW06,data/bkw,60,diagonal,first-fit,TN,105,100,5.0000
BKW06,data/bkw,60,diagonal,first-fit,SN,104,100,4.0000
BKW06,data/bkw,60,diagonal,first-fit,MinD,104,100,4.0000
BKW06,data/bkw,60,diagonal,first-fit,MaxD,105,100,5.0000
BKW06,data/bkw,60,diagonal,tre,LM,103,100,3.0000
BKW06,data/bkw,60,diagonal,tre,RM,103,100,3.0000
BKW06,data/bkw,60,diagonal,tre,TN,102,100,2.0000
BKW06,data/bkw,60,diagonal,tre,SN,103,100,3.0000
BKW06,data/bkw,60,diagonal,tre,MinD,102,100,2.0000
BKW06,data/bkw,60,diagonal,tre,MaxD,103,100,3.0000
BKW06,data/bkw,60,diagonal,nre,LM,103,100,3.0000
BKW06,data/bkw,60,diagonal,nre,RM,104,100,4.0000
BKW06,data/bkw,60,diagonal,nre,TN,102,100,2.0000
BKW06,data/bkw,60,diagonal,nre,SN,104,100,4.0000
BKW06,data/bkw,60,diagonal,nre,MinD,104,100,4.0000
BKW06,data/bkw,60,diagonal,nre,MaxD,104,100,4.0000
BKW06,data/bkw,60,diagonal,fitness-number,LM,102,100,2.0000
BKW06,data/bkw,60,diagonal,fitness-number,RM,102,100,2.0000
BKW06,data/bkw,60,diagonal,fitness-number,TN,102,100,2.0000
BKW06,data/bkw,60,diagonal,fitness-number,SN,102,100,2.0000
BKW06,data/bkw,60,diagonal,fitness-number,MinD,102,100,2.0000
BKW06,data/bkw,60,diagonal,fitness-number,MaxD,102,100,2.0000
BKW06,data/bkw,60,diagonal,max-area,LM,137,100,37.0000
BKW06,data/bkw,60,diagonal,max-area,RM,126,100,26.0000
BKW06,data/bkw,60,diagonal,max-area,TN,133,100,33.0000
BKW06,data/bkw,60,diagonal,max-area,SN,126,100,26.0000
BKW06,data/bkw,60,diagonal,max-area,MinD,130,100,30.0000
BKW06,data/bkw,60,diagonal,max-area,MaxD,133,100,33.0000
BKW07,data/bkw,70,width,widest-fit,LM,113,100,13.0000
BKW07,data/bkw,70,width,widest-fit,RM,110,100,10.0000
BKW07,data/bkw,70,width,widest-fit,TN,146,100,46.0000
BKW07,data/bkw,70,width,widest-fit,SN,110,100,10.0000
BKW07,data/bkw,70,width,widest-fit,MinD,107,100,7.0000
BKW07,data/bkw,70,width,widest-fit,MaxD,146,100,46.0000
BKW07,data/bkw,70,width,first-fit,LM,115,100,15.0000
BKW07,data/bkw,70,width,first-fit,RM,116,100,16.0000
BKW07,data/bkw,70,width,first-fit,TN,115,100,15.0000
BKW07,data/bkw,70,width,first-fit,SN,117,100,17.0000
BKW07,data/bkw,70,width,first-fit,MinD,117,100,17.0000
BKW07,data/bkw,70,width,first-fit,MaxD,115,100,15.0000
BKW07,data/bkw,70,width,tre,LM,106,100,6.0000
BKW07,data/bkw,70,width,tre,RM,109,100,9.0000
BKW07,data/bkw,70,width,tre,TN,116,100,16.0000
BKW07,data/bkw,70,width,tre,SN,117,100,17.0000
BKW07,data/bkw,70,width,tre,MinD,110,100,10.0000
BKW07,data/bkw,70,width,tre,MaxD,109,100,9.0000
BKW07,data/bkw,70,width,nre,LM,110,100,10.0000
BKW07,data/bkw,70,width,nre,RM,109,100,9.0000
BKW07,data/bkw,70,width,nre,TN,110,100,10.0000
BKW07,data/bkw,70,width,nre,SN,110,100,10.0000
BKW07,data/bkw,70,width,nre,MinD,105,100,5.0000
BKW07,data/bkw,70,width,nre,MaxD,118,100,18.0000
BKW07,data/bkw,70,width,fitness-number,LM,104,100,4.0000
BKW07,data/bkw,70,width,fitness-number,RM,104,100,4.0000
BKW07,data/bkw,70,width,fitness-number,TN,104,100,4.0000
BKW07,data/bkw,70,width,fitness-number,SN,104,100,4.0000
BKW07,data/bkw,70,width,fitness-number,MinD,104,100,4.0000
BKW07,data/bkw,70,width,fitness-number,MaxD,104,100,4.0000
BKW07,data/bkw,70,width,max-area,LM,151,100,51.0000
BKW07,data/bkw,70,width,max-area,RM,148,100,48.0000
BKW07,data/bkw,70,width,max-area,TN,150,100,50.0000
BKW07,data/bkw,70,width,max-area,SN,148,100,48.0000
BKW07,data/bkw,70,width,max-area,MinD,148,100,48.0000
BKW07,data/bkw,70,width,max-area,MaxD,151,100,51.0000
BKW07,data/bkw,70,height,widest-fit,LM,111,100,11.0000
BKW07,data/bkw,70,height,widest-fit,RM,110,100,10.0000
BKW07,data/bkw,70,height,widest-fit,TN,164,100,64.0000
BKW07,data/bkw,70,height,widest-fit,SN,110,100,10.0000
BKW07,data/bkw,70,height,widest-fit,MinD,110,100,10.0000
BKW07,data/bkw,70,height,widest-fit,MaxD,164,100,64.0000
BKW07,data/bkw,70,height,first-fit,LM,162,100,62.0000
BKW07,data/bkw,70,height,first-fit,RM,142,100,42.0000
BKW07,data/bkw,70,height,first-fit,TN,139,100,39.0000
BKW07,data/bkw,70,height,first-fit,SN,142,100,42.0000
BKW07,data/bkw,70,height,first-fit,MinD,142,100,42.0000
BKW07,data/bkw,70,height,first-fit,MaxD,164,100,64.0000
BKW07,data/bkw,70,height,tre,LM,129,100,29.0000
BKW07,data/bkw,70,height,tre,RM,129,100,29.0000
BKW07,data/bkw,70,height,tre,TN,129,100,29.0000
BKW07,data/bkw,70,height,tre,SN,129,100,29.0000
BKW07,data/bkw,70,height,tre,MinD,129,100,29.0000
BKW07,data/bkw,70,height,tre,MaxD,129,100,29.0000
BKW07,data/bkw,70,height,nre,LM,153,100,53.0000
BKW07,data/bkw,70,height,nre,RM,153,100,53.0000
BKW07,data/bkw,70,height,nre,TN,120,100,20.0000
BKW07,data/bkw,70,height,nre,SN,153,100,53.0000
BKW07,data/bkw,70,height,nre,MinD,153,100,53.0000
BKW07,data/bkw,70,height,nre,MaxD,120,100,20.0000
BKW07,data/bkw,70,height,fitness-number,LM,159,100,59.0000
